from,to,weight,type
s438,s465,11,
s3845,s12,13,
s2109,s2349,14,
s766,s2956,16,
s1156,s1479,9,
s1069,s1451,6,
s2985,s786,8,
s3238,s2333,8,
s103,s2041,1,
s2239,s2835,14,
s930,s416,1,
s1121,s2045,4,
s2189,s3928,6,
s1380,s3063,2,
s1115,s3218,16,
s3481,s3743,8,
s3515,s529,8,
s3119,s458,5,
s2939,s862,9,
s1279,s673,1,
s1133,s2577,5,
s1521,s3492,13,
s844,s3502,13,
s3,s3070,12,
s406,s2865,7,
s1874,s1910,0,
s2469,s3664,5,
s232,s2107,6,
s1239,s1238,3,
s2148,s3986,11,
s798,s1425,11,
s3677,s3188,9,
s2247,s2328,7,
s2073,s2980,15,
s3961,s656,6,
s590,s3979,12,
s2247,s2378,8,
s956,s2862,11,
s336,s502,12,
s99,s950,4,
s2759,s2497,2,
s1925,s2540,7,
s199,s3467,1,
s1575,s3498,1,
s3041,s150,5,
s2701,s1291,3,
s2134,s3659,4,
s336,s3407,2,
s1593,s2511,3,
s3209,s2607,6,
s1242,s31,3,
s2279,s2888,16,
s1879,s419,7,
s3355,s1033,10,
s3937,s784,15,
s1606,s807,14,
s3818,s2658,8,
s2571,s3643,12,
s3449,s2654,5,
s1991,s1524,11,
s642,s1659,8,
s3197,s561,6,
s3709,s1078,10,
s3268,s2305,11,
s3281,s2912,4,
s772,s1028,5,
s2051,s522,14,
s1025,s403,12,
s1542,s1933,8,
s1819,s1685,12,
s2636,s162,8,
s2351,s2518,8,
s1327,s206,16,
s3996,s2155,10,
s784,s2967,5,
s946,s1350,7,
s2289,s230,9,
s2673,s2675,3,
s3278,s1256,13,
s3018,s3582,7,
s2798,s3188,9,
s3856,s570,2,
s2422,s1389,14,
s2359,s3623,3,
s1596,s217,9,
s395,s657,9,
s3899,s3921,7,
s1886,s3623,3,
s933,s1629,1,
s3692,s2116,6,
s1248,s3236,2,
s2673,s3691,9,
s2407,s3352,13,
s2663,s2080,16,
s645,s1365,9,
s3572,s3994,15,
s2417,s2997,16,
s2641,s232,13,
s2039,s3431,15,
s994,s3360,15,
s607,s26,1,
s2327,s443,3,
s1530,s3138,12,
s2198,s1339,8,
s379,s2538,16,
s2001,s2926,3,
s1052,s3538,4,
s3247,s1262,12,
s890,s3060,16,
s284,s1032,6,
s1759,s3188,10,
s2195,s3624,10,
s1111,s2701,11,
s1967,s1127,14,
s3146,s1908,8,
s2876,s1208,2,
s407,s2528,14,
s3277,s3541,12,
s1332,s1596,9,
s3449,s2008,0,
s1442,s1999,10,
s2464,s1071,8,
s2294,s1518,14,
s2227,s3259,11,
s3201,s89,10,
s974,s2075,3,
s2645,s1402,3,
s185,s3644,15,
s674,s964,4,
s2285,s1260,2,
s1585,s3315,1,
s382,s2733,7,
s3692,s2205,2,
s3290,s3485,1,
s1237,s451,10,
s1990,s673,3,
s1736,s2595,8,
s2640,s3343,12,
s1668,s358,3,
s2824,s2494,15,
s3254,s2443,9,
s2619,s200,11,
s868,s2108,13,
s3094,s3690,2,
s1039,s3237,0,
s2419,s3889,12,
s1105,s3488,9,
s2785,s696,8,
s3878,s2308,14,
s2797,s2771,14,
s1993,s1181,15,
s2785,s3032,10,
s3261,s2146,16,
s1812,s2006,12,
s2168,s2408,14,
s280,s2433,2,
s1134,s2954,3,
s1343,s3967,15,
s2119,s304,5,
s2142,s3172,0,
s3840,s600,12,
s676,s3084,8,
s974,s2202,4,
s320,s1783,14,
s1739,s3524,14,
s3570,s2806,10,
s987,s2032,14,
s1993,s3362,3,
s3409,s2341,11,
s2820,s1419,14,
s3109,s3777,8,
s2124,s241,8,
s3138,s152,12,
s2968,s1647,16,
s3002,s1420,15,
s3552,s3167,12,
s3859,s3496,9,
s2919,s3157,13,
s1257,s3805,13,
s243,s2659,12,
s1923,s3728,11,
s919,s3942,3,
s3510,s2786,10,
s3458,s2914,13,
s2899,s2884,3,
s3891,s2870,9,
s1760,s318,9,
s3820,s2745,15,
s2696,s3447,7,
s3652,s2215,0,
s2488,s1924,14,
s784,s2093,5,
s392,s3294,4,
s2561,s932,12,
s2824,s3336,8,
s3764,s2073,1,
s2614,s1753,1,
s1737,s1987,5,
s549,s54,11,
s1485,s571,15,
s51,s602,3,
s2617,s575,15,
s316,s1070,0,
s356,s580,1,
s3481,s3207,2,
s2496,s503,8,
s1277,s3599,3,
s2429,s3170,0,
s126,s738,5,
s3960,s1808,13,
s2126,s2551,15,
s3004,s2196,16,
s2795,s1105,13,
s759,s2603,15,
s2646,s2356,4,
s2410,s3634,9,
s2527,s960,1,
s3530,s2508,4,
s972,s220,5,
s3100,s62,14,
s1101,s363,16,
s3787,s719,8,
s323,s2177,16,
s2107,s339,5,
s1141,s3008,6,
s849,s3952,0,
s1757,s1257,6,
s1382,s880,11,
s2570,s2281,12,
s3917,s863,0,
s2610,s2753,11,
s27,s1385,5,
s3305,s2576,10,
s3228,s5,9,
s1027,s216,16,
s894,s915,14,
s3193,s612,13,
s3968,s191,2,
s1800,s2193,4,
s249,s3986,15,
s877,s352,13,
s1073,s572,10,
s1146,s3130,12,
s1226,s3880,2,
s3034,s2835,16,
s2649,s2365,12,
s3302,s2946,3,
s931,s1252,3,
s1342,s3523,10,
s2245,s3858,0,
s342,s1935,1,
s1011,s2541,4,
s55,s403,5,
s3774,s2196,5,
s1830,s788,6,
s2634,s2514,2,
s3012,s460,6,
s3935,s652,5,
s1960,s777,15,
s1154,s3960,4,
s291,s1568,7,
s1032,s902,3,
s1884,s1980,15,
s3714,s1927,0,
s1903,s1138,3,
s345,s2202,8,
s440,s13,3,
s869,s2905,15,
s3293,s666,6,
s3490,s2848,4,
s312,s3327,5,
s1504,s2216,5,
s410,s1005,2,
s1823,s2646,8,
s170,s338,3,
s232,s2075,7,
s972,s34,5,
s937,s3961,16,
s833,s3382,2,
s3002,s1076,3,
s459,s3704,7,
s3343,s3621,9,
s1756,s1825,7,
s445,s2626,13,
s1411,s2203,2,
s906,s3762,14,
s1594,s2920,12,
s2059,s2246,1,
s304,s909,1,
s2839,s2867,7,
s5,s436,14,
s2805,s2572,2,
s2749,s2986,7,
s1640,s149,14,
s3648,s3828,9,
s2061,s2769,4,
s1666,s2957,8,
s2651,s602,8,
s3670,s312,12,
s2437,s2323,4,
s1184,s87,12,
s1268,s376,13,
s1832,s3237,2,
s349,s1345,7,
s1636,s1558,16,
s3693,s986,4,
s3675,s2315,16,
s387,s1192,4,
s3133,s298,1,
s1459,s2970,10,
s868,s2044,4,
s187,s3967,16,
s99,s331,7,
s1236,s1505,3,
s1433,s2911,12,
s3718,s2456,15,
s365,s911,16,
s3676,s3011,3,
s3326,s1226,0,
s2120,s684,2,
s85,s1968,11,
s2215,s1987,4,
s1808,s2614,1,
s2890,s1385,6,
s2228,s2162,10,
s2647,s263,3,
s3737,s3572,13,
s3047,s2083,1,
s3005,s171,15,
s911,s1441,8,
s1593,s2596,10,
s2603,s444,16,
s1696,s293,10,
s1312,s2339,7,
s438,s3790,0,
s93,s602,4,
s1700,s613,9,
s584,s1988,11,
s776,s3665,5,
s6,s2508,9,
s1961,s758,11,
s803,s2844,1,
s203,s513,10,
s1170,s3008,16,
s3712,s2888,16,
s3265,s3809,11,
s1290,s501,1,
s923,s1804,10,
s3473,s1370,7,
s3742,s69,4,
s3212,s2726,7,
s366,s382,14,
s1776,s3616,6,
s696,s3574,11,
s1542,s3195,2,
s718,s2635,4,
s3172,s3526,12,
s2435,s1145,2,
s3365,s1576,14,
s221,s25,13,
s221,s1818,8,
s3360,s3626,2,
s606,s927,12,
s2114,s2834,3,
s951,s1616,5,
s2868,s3643,0,
s284,s2151,3,
s3596,s3469,0,
s312,s3240,6,
s3036,s912,3,
s877,s2961,4,
s3357,s3970,5,
s3852,s19,16,
s3429,s3196,4,
s785,s1744,12,
s2218,s3666,10,
s289,s476,0,
s3841,s2723,7,
s3049,s1648,5,
s2919,s2713,15,
s2923,s201,5,
s478,s1908,7,
s1505,s1511,5,
s1801,s3930,16,
s1692,s233,15,
s1017,s137,13,
s1857,s1647,1,
s2219,s941,1,
s3720,s944,10,
s215,s3302,9,
s925,s3742,9,
s1947,s2159,8,
s765,s2469,10,
s2395,s1043,8,
s2943,s628,1,
s1750,s494,0,
s1602,s3270,15,
s1146,s511,6,
s1814,s539,13,
s1590,s2968,10,
s924,s1866,5,
s3412,s2874,11,
s1606,s2357,15,
s884,s1031,16,
s1921,s3277,6,
s805,s3733,10,
s724,s1046,16,
s1456,s3507,5,
s3711,s1201,15,
s994,s3714,12,
s2611,s1658,13,
s1974,s1245,3,
s2678,s488,0,
s2022,s43,4,
s2840,s281,3,
s2468,s3835,0,
s1302,s3543,13,
s979,s1241,6,
s2431,s2879,14,
s2767,s1772,2,
s3774,s2749,8,
s1086,s2378,5,
s2752,s95,15,
s12,s2466,10,
s3481,s3321,16,
s2731,s2999,16,
s1274,s1231,7,
s851,s3471,15,
s1950,s1233,5,
s3424,s2088,9,
s513,s3671,13,
s2726,s2934,4,
s2731,s1752,10,
s3868,s1693,13,
s1679,s2890,1,
s1464,s1655,1,
s966,s1968,4,
s1584,s1924,14,
s3085,s767,3,
s656,s1855,4,
s1241,s630,14,
s397,s2041,8,
s3525,s2784,4,
s2805,s401,9,
s1360,s1827,13,
s676,s2022,3,
s78,s1705,7,
s2572,s221,15,
s3385,s2166,5,
s1493,s928,7,
s2043,s1173,14,
s1478,s228,16,
s576,s1080,3,
s2278,s258,3,
s3208,s3578,2,
s2142,s3277,14,
s3278,s3905,4,
s637,s1809,1,
s1961,s444,7,
s3590,s1871,0,
s3365,s607,5,
s2800,s3892,6,
s249,s3238,12,
s2601,s1603,9,
s3297,s637,3,
s930,s3607,5,
s1221,s1404,4,
s1939,s1998,2,
s917,s2823,13,
s2736,s1380,8,
s2427,s2838,6,
s598,s3952,3,
s3048,s1364,12,
s400,s902,8,
s122,s2671,7,
s3023,s1812,16,
s2867,s2758,12,
s1155,s418,10,
s1471,s2499,3,
s718,s2364,14,
s2850,s1843,8,
s1001,s3675,2,
s625,s3422,7,
s2810,s3824,15,
s2700,s3855,6,
s1434,s3977,7,
s1138,s24,6,
s3643,s1132,15,
s1367,s1321,9,
s2396,s3934,11,
s1194,s743,7,
s2906,s43,8,
s1716,s122,3,
s2264,s2303,3,
s698,s181,14,
s3339,s3547,6,
s1755,s3205,9,
s3791,s1538,3,
s3842,s1176,3,
s2804,s135,15,
s2027,s2176,6,
s658,s2897,2,
s1816,s327,2,
s2894,s2019,5,
s1226,s281,16,
s1719,s451,6,
s3886,s977,0,
s2576,s1760,7,
s925,s1724,0,
s2126,s2554,0,
s3814,s3794,5,
s1203,s3573,11,
s2860,s1562,3,
s2491,s1414,13,
s29,s2086,15,
s121,s877,2,
s2268,s3052,12,
s3494,s3676,6,
s953,s3048,6,
s1648,s2523,8,
s1585,s2077,2,
s1493,s2843,7,
s24,s1692,7,
s1467,s543,6,
s1927,s2638,5,
s2179,s1476,13,
s1471,s1999,2,
s856,s1787,5,
s404,s2300,0,
s2993,s1180,12,
s644,s1448,16,
s1636,s1183,12,
s3717,s485,16,
s1954,s104,16,
s1121,s2847,3,
s3971,s1973,16,
s1498,s656,3,
s3053,s3053,10,
s1117,s116,1,
s2244,s1394,16,
s1480,s2418,5,
s3315,s1963,9,
s224,s930,1,
s2442,s2146,10,
s915,s1653,15,
s3736,s2620,4,
s3579,s2746,4,
s3342,s3255,13,
s3565,s924,16,
s214,s246,16,
s2074,s2707,14,
s2857,s2966,0,
s1335,s2986,9,
s3380,s482,10,
s1200,s2759,9,
s3126,s1350,1,
s2297,s1929,6,
s3613,s3775,14,
s3621,s1505,1,
s3739,s2269,1,
s3112,s1326,13,
s820,s927,0,
s1862,s3961,2,
s1745,s1041,15,
s93,s2115,13,
s301,s1413,6,
s849,s3082,8,
s1282,s3873,8,
s1109,s773,16,
s3615,s3168,9,
s1604,s2402,3,
s2776,s2565,1,
s1970,s3188,4,
s2941,s816,10,
s3785,s1664,12,
s318,s1665,2,
s3892,s1554,11,
s1867,s3995,16,
s1992,s3140,11,
s2726,s841,6,
s3067,s1578,15,
s2037,s2963,1,
s2417,s2376,13,
s1873,s1593,16,
s1317,s1499,3,
s2724,s1424,1,
s3276,s340,0,
s2805,s1597,7,
s424,s1909,10,
s1553,s1453,1,
s3847,s1206,8,
s1922,s3103,15,
s1300,s1160,8,
s195,s3144,2,
s3844,s2520,10,
s1382,s2714,1,
s1968,s2277,11,
s1693,s226,11,
s3013,s3891,15,
s375,s1443,1,
s2006,s3301,8,
s56,s3352,4,
s3997,s2729,0,
s3191,s1975,9,
s789,s590,10,
s1912,s3973,15,
s3228,s3672,7,
s3962,s2669,10,
s682,s2364,0,
s1889,s94,1,
s670,s3634,4,
s3659,s3776,12,
s3746,s1540,15,
s3793,s1392,4,
s2713,s1969,5,
s2677,s2977,6,
s3768,s1436,9,
s3313,s1377,16,
s2986,s3983,16,
s2182,s895,9,
s3599,s3807,2,
s2317,s1609,9,
s2787,s187,14,
s1335,s3100,4,
s372,s117,16,
s1291,s3763,11,
s378,s719,6,
s1583,s310,15,
s474,s633,9,
s2015,s1213,13,
s729,s2631,11,
s78,s3671,7,
s2906,s3386,5,
s2885,s305,1,
s3494,s2707,12,
s2317,s2593,7,
s1870,s1003,13,
s463,s3527,11,
s1302,s2005,2,
s2699,s482,4,
s3313,s2239,12,
s1062,s2848,15,
s2779,s2926,11,
s1899,s888,14,
s1374,s1812,6,
s149,s2345,5,
s47,s2330,9,
s1057,s3400,4,
s2187,s3577,3,
s3720,s1553,1,
s1348,s3524,3,
s3797,s1641,9,
s3625,s3667,5,
s2268,s2159,7,
s3538,s732,9,
s583,s3312,2,
s2306,s1858,11,
s759,s1564,2,
s2885,s2828,10,
s1049,s3265,10,
s3415,s3241,8,
s3104,s2482,6,
s2952,s3953,3,
s3602,s1721,13,
s412,s115,16,
s3281,s1031,7,
s1977,s1518,10,
s1735,s3266,13,
s281,s152,7,
s848,s3441,13,
s595,s1956,13,
s2237,s892,7,
s742,s584,7,
s3685,s799,14,
s986,s2950,16,
s1169,s2124,13,
s523,s3143,2,
s301,s3224,4,
s2575,s1264,10,
s3585,s1068,10,
s1339,s351,2,
s3157,s3516,5,
s760,s2719,11,
s365,s2455,7,
s1876,s957,10,
s3658,s3804,15,
s147,s1219,15,
s1949,s3991,0,
s3068,s3994,8,
s1972,s959,12,
s2367,s249,13,
s3055,s598,14,
s3107,s3394,2,
s3370,s3356,3,
s2543,s2398,11,
s3408,s3685,0,
s2552,s1145,1,
s2121,s1046,14,
s2356,s2341,14,
s528,s2068,8,
s2930,s353,1,
s230,s1504,12,
s1102,s464,0,
s1915,s1399,7,
s2885,s3553,13,
s1994,s213,16,
s983,s548,15,
s2346,s2361,12,
s2085,s681,14,
s2309,s187,6,
s1940,s2719,14,
s3905,s2184,6,
s1571,s3737,13,
s35,s2589,13,
s3105,s492,9,
s3705,s4,6,
s3946,s104,3,
s3427,s2635,2,
s96,s3583,7,
s199,s1134,3,
s1342,s3209,4,
s109,s1176,8,
s230,s3844,6,
s2589,s1393,5,
s2361,s335,14,
s3979,s3223,16,
s874,s1113,5,
s1044,s2648,6,
s3019,s2362,10,
s3736,s3642,14,
s2770,s3139,14,
s2868,s3956,3,
s2068,s3410,14,
s2461,s2671,4,
s3716,s3878,13,
s3538,s431,6,
s3432,s2233,9,
s3458,s3104,2,
s1679,s342,10,
s1377,s858,7,
s3783,s2182,15,
s3369,s462,12,
s2747,s338,1,
s972,s3544,13,
s575,s2676,3,
s1182,s2930,7,
s2971,s2327,7,
s3336,s2318,4,
s1608,s2433,2,
s3250,s985,11,
s278,s3034,15,
s3695,s207,5,
s323,s1211,9,
s2031,s3171,12,
s2613,s3351,6,
s2575,s3312,8,
s1367,s3102,12,
s1229,s224,0,
s2004,s2255,10,
s394,s3885,10,
s2992,s2241,3,
s363,s1902,10,
s2640,s2678,7,
s3167,s3005,8,
s477,s1367,0,
s1473,s314,4,
s401,s1073,10,
s335,s1537,16,
s2797,s3065,1,
s3705,s2650,9,
s3164,s3782,9,
s3362,s557,14,
s1391,s1257,2,
s3141,s652,2,
s2560,s501,4,
s1199,s536,16,
s1004,s3930,6,
s3059,s1622,16,
s2595,s1869,9,
s323,s14,15,
s10,s3380,7,
s773,s801,10,
s624,s2945,9,
s386,s2648,14,
s2951,s3548,1,
s2406,s3644,3,
s3016,s2208,16,
s3730,s973,7,
s1655,s3417,3,
s1086,s2066,10,
s1162,s1387,6,
s1438,s671,15,
s2852,s986,16,
s2029,s2832,10,
s3176,s2889,7,
s766,s1516,3,
s40,s2555,9,
s1310,s2622,15,
s3824,s3166,9,
s795,s136,0,
s1136,s495,3,
s3866,s2464,4,
s412,s2338,15,
s1369,s908,5,
s2455,s2527,7,
s549,s1201,13,
s830,s2325,16,
s1142,s357,1,
s1638,s2105,6,
s2222,s1380,13,
s1075,s536,5,
s1400,s2787,8,
s876,s1165,13,
s3975,s672,8,
s3339,s1759,13,
s1516,s356,5,
s3495,s1721,0,
s3677,s1502,16,
s1019,s2410,9,
s337,s965,8,
s1559,s1005,2,
s3433,s3273,8,
s2440,s3578,7,
s3995,s2988,7,
s1474,s497,13,
s1131,s3770,9,
s3608,s3176,6,
s3836,s541,4,
s1648,s907,6,
s1312,s2198,15,
s2494,s2232,1,
s1221,s192,8,
s1964,s1382,10,
s1778,s3854,11,
s3689,s277,0,
s2131,s3603,5,
s2973,s3572,8,
s341,s1434,16,
s1426,s3870,9,
s909,s2041,16,
s999,s2172,6,
s2842,s985,13,
s1801,s1477,16,
s2098,s263,4,
s2954,s2744,11,
s1668,s785,3,
s2371,s3648,13,
s665,s1551,11,
s1054,s1693,8,
s3232,s359,4,
s3530,s2880,0,
s1176,s1651,5,
s3569,s902,11,
s1657,s3618,6,
s329,s1831,9,
s3054,s1776,14,
s582,s1235,10,
s2449,s1033,1,
s2234,s958,5,
s2469,s3628,13,
s3443,s2099,0,
s2643,s2111,14,
s54,s1676,2,
s1976,s2501,0,
s93,s2218,15,
s652,s2336,4,
s353,s3466,2,
s571,s3135,3,
s1979,s916,2,
s2530,s2754,10,
s3256,s699,0,
s704,s1138,15,
s3469,s560,1,
s1828,s1266,5,
s2496,s1889,7,
s381,s2839,5,
s1056,s1696,11,
s1704,s2128,13,
s1428,s145,7,
s1588,s277,14,
s457,s3701,3,
s60,s1361,7,
s722,s3536,12,
s1556,s1620,0,
s2370,s592,11,
s2556,s280,11,
s3050,s1343,1,
s2307,s1029,15,
s109,s1675,11,
s906,s2842,0,
s2828,s3673,8,
s1573,s1044,3,
s1547,s2943,11,
s323,s2548,4,
s3510,s1606,10,
s3743,s3955,2,
s3456,s1767,6,
s1269,s3090,3,
s2303,s3183,9,
s2877,s12,8,
s270,s2923,0,
s1238,s1477,15,
s2603,s2777,13,
s3386,s3179,0,
s1364,s3583,5,
s2647,s1161,14,
s884,s1782,15,
s1766,s2414,4,
s3754,s2674,0,
s3327,s922,14,
s3065,s3742,13,
s2314,s3026,10,
s1795,s1163,15,
s605,s1817,13,
s13,s389,9,
s3663,s3748,12,
s1830,s2326,14,
s2845,s1896,0,
s3847,s3502,0,
s1158,s968,1,
s1778,s70,14,
s2658,s1767,2,
s1993,s548,15,
s2121,s1457,0,
s1973,s3515,4,
s1308,s3217,12,
s888,s2097,6,
s1607,s3367,13,
s2768,s1802,0,
s3736,s3775,11,
s3743,s1935,2,
s517,s2934,2,
s3858,s484,15,
s1022,s3232,13,
s520,s1955,7,
s1576,s2624,14,
s1399,s1847,9,
s2048,s1339,15,
s1921,s2769,0,
s120,s1097,9,
s1668,s2618,6,
s757,s3050,15,
s2894,s242,13,
s1223,s899,2,
s296,s653,0,
s2926,s1691,2,
s2169,s3274,9,
s152,s2366,13,
s2425,s2438,9,
s711,s1741,13,
s2779,s3006,12,
s2882,s470,3,
s2994,s2574,14,
s38,s1005,1,
s2222,s75,2,
s3740,s3969,5,
s3373,s1458,4,
s2314,s2003,11,
s664,s633,5,
s3132,s1915,14,
s2858,s1022,12,
s3490,s1125,7,
s3326,s1237,8,
s448,s1144,7,
s3203,s1452,7,
s2246,s1711,3,
s619,s134,2,
s3478,s493,5,
s3954,s100,0,
s2538,s4,3,
s2051,s1183,4,
s3359,s2404,15,
s1705,s2532,12,
s1975,s316,7,
s1809,s1786,0,
s439,s3587,10,
s469,s3207,10,
s3835,s243,15,
s3313,s3693,2,
s3448,s3359,1,
s3159,s1482,7,
s2792,s228,12,
s2595,s1086,10,
s3077,s2442,1,
s2248,s3313,15,
s3362,s2152,11,
s1781,s890,5,
s1419,s3614,1,
s1423,s785,12,
s2393,s1717,13,
s2035,s3915,13,
s1097,s1805,11,
s3945,s1776,2,
s1214,s3710,2,
s2358,s1871,4,
s3673,s1743,10,
s3421,s975,11,
s3802,s268,5,
s2159,s621,16,
s3376,s1103,14,
s1058,s1776,3,
s706,s736,3,
s1975,s970,9,
s3528,s2426,2,
s247,s2139,9,
s2863,s3405,14,
s2748,s1441,4,
s2853,s3949,8,
s3653,s227,7,
s2097,s3357,6,
s2001,s2681,8,
s1821,s2403,8,
s1916,s558,9,
s1131,s3112,6,
s1338,s184,2,
s1145,s4000,15,
s240,s3291,12,
s1409,s1523,10,
s667,s3421,1,
s736,s2148,10,
s1239,s3812,12,
s309,s756,3,
s2245,s3603,3,
s2460,s1656,12,
s585,s682,6,
s1113,s136,14,
s3749,s2216,11,
s2940,s118,9,
s3324,s2873,10,
s2663,s1173,8,
s1777,s3333,11,
s2369,s2208,2,
s2,s3689,13,
s3060,s1578,3,
s2327,s1280,12,
s1661,s1256,8,
s1576,s876,5,
s3018,s313,16,
s3115,s596,7,
s1758,s3711,8,
s3605,s2959,15,
s2364,s2197,16,
s3157,s3610,12,
s2834,s613,6,
s1124,s2336,1,
s1564,s2901,10,
s2334,s2393,5,
s1835,s1940,6,
s2759,s534,4,
s1712,s1388,15,
s2557,s4000,10,
s2729,s2897,4,
s2241,s278,5,
s2314,s1259,0,
s1706,s540,15,
s2911,s1048,13,
s2215,s3450,0,
s2751,s1885,6,
s2662,s3532,10,
s3734,s1578,11,
s1436,s3861,10,
s3831,s1830,5,
s3916,s2713,5,
s2486,s3422,11,
s3566,s474,7,
s651,s1920,1,
s449,s1707,9,
s3852,s1322,11,
s666,s3395,8,
s1972,s3835,5,
s2332,s1087,14,
s1166,s340,8,
s192,s1494,2,
s359,s2199,9,
s3066,s796,7,
s1539,s1634,3,
s683,s3786,3,
s198,s680,2,
s1961,s652,6,
s3942,s1122,2,
s1032,s2256,4,
s1402,s206,6,
s1174,s2447,11,
s1169,s1823,9,
s3529,s2901,15,
s3909,s3767,13,
s1693,s3986,2,
s1791,s3689,12,
s62,s2316,1,
s3835,s3226,2,
s3317,s3783,16,
s1458,s1863,12,
s952,s336,3,
s535,s3226,4,
s3550,s3510,2,
s3515,s2628,10,
s3747,s3888,8,
s755,s1213,1,
s2896,s697,14,
s1633,s219,2,
s3559,s3884,1,
s3321,s527,2,
s2921,s3660,6,
s737,s1513,6,
s3010,s3940,5,
s2207,s2559,8,
s634,s203,4,
s3132,s949,2,
s1612,s569,7,
s2391,s3132,8,
s3863,s2397,6,
s1048,s2983,16,
s3024,s1076,10,
s1740,s500,6,
s2306,s118,5,
s421,s74,3,
s3819,s3531,0,
s2928,s3026,15,
s315,s3202,6,
s3879,s551,1,
s1899,s2730,6,
s217,s3900,15,
s334,s3717,10,
s2972,s2377,6,
s398,s726,14,
s3412,s3949,7,
s1600,s1735,6,
s3324,s1966,11,
s925,s3382,1,
s2265,s3484,0,
s96,s2548,7,
s262,s1976,5,
s588,s2195,9,
s1510,s17,7,
s1550,s1642,1,
s99,s3704,7,
s3576,s1478,1,
s655,s3240,1,
s2067,s1843,9,
s1514,s2172,8,
s1669,s3353,15,
s3802,s2574,12,
s1541,s794,10,
s491,s3773,7,
s2074,s3374,1,
s3089,s1020,3,
s3773,s129,7,
s1583,s3696,10,
s2242,s2565,4,
s3096,s3003,0,
s2111,s984,11,
s2373,s2223,5,
s2569,s3842,7,
s6,s509,11,
s1037,s3122,10,
s2560,s555,14,
s504,s979,16,
s1688,s3964,10,
s2065,s537,6,
s1253,s632,4,
s3351,s3544,3,
s617,s2747,15,
s45,s874,6,
s1097,s1053,7,
s5,s899,1,
s1797,s2494,9,
s2089,s2115,12,
s607,s959,5,
s3325,s2983,11,
s2852,s2480,0,
s992,s32,12,
s664,s2609,14,
s3216,s1558,9,
s2075,s2296,7,
s3023,s2668,2,
s3084,s2466,7,
s2722,s1003,3,
s2166,s1824,16,
s1859,s3932,2,
s2045,s1867,1,
s2412,s1775,2,
s201,s2091,16,
s1926,s3551,16,
s2147,s1339,9,
s3060,s2591,6,
s2318,s570,14,
s303,s1690,10,
s3307,s1641,13,
s2676,s3507,11,
s1489,s1474,12,
s2667,s2904,3,
s3937,s2430,0,
s1965,s450,9,
s2190,s3380,1,
s3091,s2661,0,
s3989,s2661,9,
s206,s2153,9,
s1955,s2546,11,
s2484,s771,11,
s962,s600,12,
s654,s2483,3,
s201,s3217,14,
s2109,s638,10,
s1459,s1808,14,
s3530,s443,12,
s2598,s3513,4,
s273,s833,14,
s1286,s145,12,
s2469,s3126,7,
s3494,s1085,12,
s753,s2771,3,
s2619,s2199,4,
s1827,s2516,3,
s3312,s3777,2,
s3820,s36,13,
s3854,s361,8,
s3241,s3821,10,
s2716,s1038,2,
s1550,s777,4,
s3848,s2081,6,
s2268,s2913,7,
s713,s2140,1,
s1323,s1871,2,
s2909,s2845,5,
s2235,s768,6,
s1780,s228,1,
s687,s307,0,
s3991,s2989,4,
s2499,s3025,2,
s1261,s3880,14,
s2251,s3927,12,
s3672,s1953,11,
s2950,s1719,2,
s3883,s2377,1,
s294,s2073,9,
s3301,s3383,7,
s1008,s2678,15,
s2055,s3019,7,
s2086,s2181,15,
s3431,s1062,10,
s3774,s3067,3,
s2190,s688,9,
s3873,s3602,16,
s2899,s786,4,
s2660,s3010,4,
s2391,s1846,10,
s493,s2322,15,
s3954,s596,9,
s900,s2009,5,
s1180,s3607,8,
s1448,s1291,8,
s3587,s3725,13,
s3917,s1994,3,
s3278,s3973,2,
s1901,s3562,2,
s2981,s3919,13,
s3326,s1311,15,
s8,s3079,6,
s1244,s1919,4,
s2330,s2449,13,
s3519,s2503,8,
s3917,s2876,8,
s2028,s1739,3,
s557,s1877,9,
s2369,s222,9,
s2453,s3666,9,
s2871,s2205,0,
s2716,s2399,2,
s156,s2193,6,
s1482,s1994,6,
s2315,s163,5,
s2041,s3421,13,
s3402,s1638,16,
s2841,s2355,7,
s433,s3078,5,
s3155,s726,10,
s2700,s163,16,
s2604,s3752,2,
s3044,s3894,16,
s2523,s3864,7,
s3391,s2190,10,
s2651,s1424,9,
s56,s236,15,
s937,s10,0,
s3331,s2298,3,
s874,s1401,8,
s3916,s3606,14,
s3941,s306,7,
s2290,s3562,2,
s854,s3225,9,
s2421,s3220,1,
s1930,s1900,14,
s3360,s3446,5,
s1904,s298,16,
s1489,s106,2,
s1101,s3088,14,
s3068,s2164,7,
s756,s3817,16,
s3341,s86,10,
s291,s1575,6,
s619,s2521,14,
s1339,s2930,7,
s2523,s2568,14,
s681,s1586,3,
s2244,s1124,9,
s2068,s835,15,
s3420,s1401,7,
s1030,s1407,11,
s2037,s356,5,
s1241,s530,8,
s2062,s219,3,
s1812,s1297,0,
s2296,s2968,11,
s325,s692,2,
s3514,s568,11,
s2373,s3187,10,
s1722,s2717,9,
s2443,s3253,5,
s581,s2751,12,
s1256,s3361,4,
s1585,s2894,3,
s3497,s1686,13,
s280,s3264,5,
s19,s123,11,
s65,s2924,8,
s2595,s2671,10,
s1686,s608,12,
s3011,s3407,3,
s1363,s3781,6,
s3508,s2922,16,
s1219,s1712,9,
